ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
6233,1999,Nigeria,'North Central',Vegetables,2693.57,27.9,1.215,6,49.75,33.51,52.47,52.01,Rotasi Tanaman,1.41
597,1999,Nigeria,'North West',Barley,1981.97,14.02,,9,46.46,46.01,14.86,83.76,Rotasi Tanaman,-4.79
2270,1999,Nigeria,'North West',Soybeans,249.05,24.85,0.468,9,12.25,33.87,15.91,43.3,Rotasi Tanaman,2.16
7999,1999,Nigeria,'North West',Soybeans,328.52,20.15,3.681,9,47.13,32.95,8.69,36.32,Tanaman Tahan Kekeringan,12.16
626,1999,Nigeria,'North West',Wheat,2611.82,5.78,1.71,9,73.08,44.02,86.64,95.71,Tanpa Adaptasi,-0.4
3349,1999,Nigeria,'South East',Coffee,1479.68,3.31,2.82,8,83.55,22.5,76.2,82.16,Manajemen Air,1.05
4916,1999,Nigeria,'South East',Corn,1180.27,13.32,2.01,5,17.61,31.45,90.13,50.24,Pertanian Organik,31.32
6194,1999,Nigeria,'South East',Corn,1338.01,1.36,3.98,6,55.48,37.96,42.07,75.27,Manajemen Air,25.88
7513,1999,Nigeria,'South East',Fruits,1471.71,28.35,0.864,8,47.39,42.18,44.18,68.03,Tanaman Tahan Kekeringan,-3.24
5370,1999,Nigeria,'South East',Rice,2930.69,24.99,3.249,4,35.13,25.3,42.54,31.76,Rotasi Tanaman,28.04
6730,1999,Nigeria,'South East',,2697.72,2.83,1.96,5,94.13,30.62,55.65,59.19,Manajemen Air,31.08
471,1999,Nigeria,'South West',Coffee,2781.04,0.78,3.52,10,23.72,26.34,29.8,45.57,Manajemen Air,30.7
4188,1999,Nigeria,'South West',Coffee,2636.45,17.54,0.855,5,86.69,32.33,72.27,73.32,Tanpa Adaptasi,26.87
217,1999,Nigeria,'South West',Corn,1477.59,12.94,2.1,1,84.98,43.61,39.42,58.6,Tanaman Tahan Kekeringan,16.48
1978,1999,Nigeria,'South West',Corn,2502.55,4.88,3.26,0,33.91,44.82,94.42,42.89,Tanaman Tahan Kekeringan,17.0
2066,1999,Nigeria,'South West',Cotton,1748.58,28.76,2.106,0,97.07,31.32,25.5,72.58,Rotasi Tanaman,17.37
4257,1999,Nigeria,'South West',Cotton,743.26,14.31,1.26,8,73.67,21.06,42.12,39.17,Pertanian Organik,4.76
5217,1999,Nigeria,'South West',Cotton,1321.79,24.98,1.4580000000000002,1,63.97,20.1,66.24,98.57,Tanpa Adaptasi,8.97
4981,1999,Nigeria,'South West',Soybeans,2616.16,9.0,1.7,4,81.2,14.13,15.36,98.96,Manajemen Air,6.85
7963,1999,Nigeria,'South West',Soybeans,1942.2,18.21,3.609,1,48.27,19.72,96.33,42.54,Rotasi Tanaman,13.96
3679,1999,Nigeria,'South West',Sugarcane,1450.48,18.34,0.549,3,76.57,42.66,55.57,57.52,Manajemen Air,-3.15
6715,1999,Nigeria,'South West',Wheat,1290.83,6.79,2.66,2,56.6,11.48,70.85,40.65,Pertanian Organik,-3.05
4765,2000,Nigeria,'North Central',Sugarcane,1584.7,21.98,2.124,9,49.52,32.38,61.03,55.4,Tanpa Adaptasi,5.89
2807,2000,Nigeria,'North Central',Vegetables,820.76,27.7,1.2060000000000002,9,30.43,30.41,26.21,89.35,Manajemen Air,21.18
4540,2000,Nigeria,'North Central',Wheat,2010.45,2.12,3.84,6,65.65,32.48,18.54,46.17,Rotasi Tanaman,12.69
4803,2000,Nigeria,'North Central',Wheat,1490.98,8.06,4.53,0,48.82,45.84,22.75,59.74,Manajemen Air,12.04
1953,2000,Nigeria,'North West',Coffee,324.03,12.36,3.294,8,55.42,38.45,80.18,82.33,Tanpa Adaptasi,19.72
3757,2000,Nigeria,'North West',Corn,1316.09,11.67,4.32,8,12.36,32.36,39.01,63.89,Tanaman Tahan Kekeringan,16.96
1056,2000,Nigeria,'North West',Fruits,2286.71,9.58,3.5,5,30.27,32.78,85.95,41.73,Pertanian Organik,28.21
4725,2000,Nigeria,'North West',Rice,629.94,18.29,2.709,2,20.66,15.84,65.9,40.12,Pertanian Organik,21.34
3909,2000,Nigeria,'North West',Sugarcane,454.67,24.49,2.853,8,52.9,40.43,14.25,63.74,Rotasi Tanaman,28.09
4809,2000,Nigeria,'North West',Sugarcane,490.57,14.84,1.116,9,80.75,36.07,15.32,90.36,Manajemen Air,27.39
4679,2000,Nigeria,'North West',Vegetables,720.91,23.65,1.89,9,24.28,49.06,27.64,90.86,Tanaman Tahan Kekeringan,25.73
658,2000,Nigeria,'North West',Wheat,2581.2,21.41,0.666,10,98.39,32.61,48.54,89.84,Rotasi Tanaman,-2.53
546,2000,Nigeria,'South East',Corn,2580.97,17.82,2.583,1,59.32,26.29,90.46,38.16,Pertanian Organik,9.23
557,2000,Nigeria,'South East',Corn,627.06,18.62,1.467,1,40.61,33.76,27.45,30.43,Tanpa Adaptasi,22.35
2052,2000,Nigeria,'South East',Corn,349.86,4.42,2.628,1,81.96,46.71,44.96,52.79,Tanpa Adaptasi,8.7
6143,2000,Nigeria,'South East',Fruits,1511.29,13.69,2.08,5,16.32,24.42,14.35,30.64,Tanaman Tahan Kekeringan,-4.44
7642,2000,Nigeria,'South East',Rice,1312.04,15.52,3.4650000000000003,1,21.39,13.82,63.2,71.49,Tanpa Adaptasi,28.65
25,2000,Nigeria,'South East',Soybeans,,24.62,2.169,1,54.95,9.96,50.36,53.81,Manajemen Air,20.74
7044,2000,Nigeria,'South East',Soybeans,602.05,4.98,2.34,3,41.1,33.02,99.59,51.7,Tanpa Adaptasi,31.53
7659,2000,Nigeria,'South East',Vegetables,543.13,26.65,0.918,10,99.63,16.5,76.67,33.47,Manajemen Air,24.6
2820,2000,Nigeria,'South East',Wheat,2063.85,15.11,2.907,1,63.25,29.74,8.85,78.82,Pertanian Organik,10.64
5030,2000,Nigeria,'South East',Wheat,1159.98,15.56,,4,24.45,24.23,62.21,62.27,Pertanian Organik,2.26
645,2000,Nigeria,'South West',Corn,1140.81,14.17,,0,40.74,40.0,97.58,52.17,Tanpa Adaptasi,14.88
3514,2000,Nigeria,'South West',Corn,1099.87,9.84,2.76,6,72.85,8.37,47.67,97.34,Rotasi Tanaman,5.1
4531,2000,Nigeria,'South West',Cotton,1513.52,7.11,0.73,4,33.04,36.2,2.27,92.11,Manajemen Air,-1.77
6814,2000,Nigeria,'South West',Cotton,734.93,13.17,2.52,5,63.14,36.04,37.23,73.57,Tanpa Adaptasi,-0.37
5976,2000,Nigeria,'South West',,1839.48,13.18,1.4,4,22.99,41.28,84.82,58.54,Rotasi Tanaman,31.14
4439,2001,Nigeria,'North Central',Corn,2397.83,0.64,1.07,2,96.58,30.28,74.26,87.63,Pertanian Organik,22.53
6665,2001,Nigeria,'North Central',Corn,890.49,6.42,3.26,0,66.01,19.98,55.44,85.74,Pertanian Organik,11.15
93,2001,Nigeria,'North Central',Soybeans,315.35,8.55,1.971,3,26.19,31.43,89.6,49.29,Pertanian Organik,26.86
499,2001,Nigeria,'North Central',Soybeans,1159.38,27.39,3.879,9,22.04,39.65,15.19,90.28,Rotasi Tanaman,13.19
586,2001,Nigeria,'North Central',Sugarcane,2506.87,11.15,2.79,3,81.41,13.82,37.68,32.28,Rotasi Tanaman,-2.47
813,2001,Nigeria,'North Central',Sugarcane,1484.46,27.27,2.61,6,18.66,3.02,57.07,88.39,Tanaman Tahan Kekeringan,-2.06
3714,2001,Nigeria,'North Central',Sugarcane,2737.4,22.85,2.16,2,12.13,8.03,21.25,79.76,Pertanian Organik,6.67
6172,2001,Nigeria,'North Central',Vegetables,1400.97,19.65,1.278,0,33.88,26.91,43.64,31.62,Tanpa Adaptasi,-2.36
1626,2001,Nigeria,'North Central',Wheat,1286.61,27.56,2.8440000000000003,7,37.17,49.89,78.44,39.59,Rotasi Tanaman,32.14
1048,2001,Nigeria,'North West',Corn,1617.13,1.71,1.89,10,61.29,30.21,34.99,85.77,Tanpa Adaptasi,24.46
6384,2001,Nigeria,'North West',Cotton,1940.72,11.99,3.97,3,20.22,28.51,19.19,55.69,Tanpa Adaptasi,23.16
7147,2001,Nigeria,'North West',Vegetables,1415.03,5.36,3.06,9,71.03,18.32,97.2,56.83,Tanaman Tahan Kekeringan,24.93
1419,2001,Nigeria,'North West',Wheat,2857.71,12.28,4.75,7,,27.27,78.86,42.74,Rotasi Tanaman,13.8
183,2001,Nigeria,'South East',Barley,1308.97,17.92,3.663,7,41.79,7.26,20.51,72.11,Manajemen Air,11.83
6629,2001,Nigeria,'South East',Cotton,2226.59,2.59,2.54,6,24.86,31.16,21.42,86.59,Rotasi Tanaman,4.05
5408,2001,Nigeria,'South East',Rice,2013.61,24.94,1.989,7,81.74,37.49,7.49,78.62,Pertanian Organik,0.75
6943,2001,Nigeria,'South East',Sugarcane,1072.65,18.75,3.042,5,61.85,11.98,70.77,78.35,Tanaman Tahan Kekeringan,21.79
2254,2001,Nigeria,'South East',Vegetables,880.87,15.98,3.5730000000000004,10,51.01,16.43,64.69,48.17,Tanaman Tahan Kekeringan,14.15
3338,2001,Nigeria,'South East',Vegetables,547.37,17.04,2.709,4,97.87,3.77,23.72,87.19,Manajemen Air,27.27
7964,2001,Nigeria,'South East',Vegetables,1749.04,19.09,1.368,5,53.81,13.08,29.58,42.98,Tanaman Tahan Kekeringan,30.03
2385,2001,Nigeria,'South West',Coffee,1480.04,2.06,4.88,8,47.89,36.98,13.78,38.68,Tanaman Tahan Kekeringan,15.14
6267,2001,Nigeria,'South West',Corn,2719.97,5.34,2.94,7,58.19,41.09,45.21,32.54,Pertanian Organik,28.7
2332,2001,Nigeria,'South West',Rice,480.6,16.15,1.6740000000000002,4,88.13,49.74,24.88,57.51,Manajemen Air,3.32
5250,2001,Nigeria,'South West',Vegetables,1275.79,17.45,3.456,3,77.26,36.22,30.69,39.12,Tanaman Tahan Kekeringan,31.82
1335,2001,Nigeria,'South West',,461.38,23.49,0.783,2,82.6,25.71,2.22,58.77,Manajemen Air,28.56
1476,2002,Nigeria,'North Central',Fruits,2977.09,29.5,0.882,10,63.86,25.39,52.03,68.52,Rotasi Tanaman,-0.51
5411,2002,Nigeria,'North Central',Soybeans,741.33,23.49,1.107,9,36.86,26.52,60.9,80.43,Tanpa Adaptasi,-0.01
141,2002,Nigeria,'North Central',Wheat,1197.18,2.03,2.1,8,52.43,19.01,24.21,81.27,Manajemen Air,5.0
6563,2002,Nigeria,'North Central',,645.62,13.1,3.02,1,80.11,43.82,73.23,39.95,Tanaman Tahan Kekeringan,26.97
6424,2002,Nigeria,'North West',Fruits,575.19,14.29,1.75,0,29.28,30.93,67.6,98.23,Tanpa Adaptasi,33.57
2391,2002,Nigeria,'North West',Soybeans,1835.93,11.0,2.46,4,96.37,23.93,31.94,71.28,Tanpa Adaptasi,23.35
4865,2002,Nigeria,'South East',Barley,1763.19,14.57,1.98,8,98.86,5.14,47.73,85.86,Rotasi Tanaman,2.61
308,2002,Nigeria,'South East',Corn,1746.55,5.13,2.83,8,81.21,2.66,92.19,83.82,Rotasi Tanaman,14.4
1023,2002,Nigeria,'South East',Fruits,768.86,14.52,1.47,8,28.98,32.86,37.0,82.36,Manajemen Air,4.71
307,2002,Nigeria,'South East',Vegetables,208.93,15.19,2.4120000000000004,4,51.08,46.16,83.76,82.21,Rotasi Tanaman,-1.76
1824,2002,Nigeria,'South East',Vegetables,677.55,26.87,3.0330000000000004,2,85.82,28.25,81.61,44.38,Rotasi Tanaman,30.89
2082,2002,Nigeria,'South East',Wheat,2222.29,9.25,2.76,2,72.39,8.14,31.67,54.33,Pertanian Organik,2.98
3112,2002,Nigeria,'South West',Barley,1877.26,14.51,2.72,3,26.75,10.7,19.42,89.84,Rotasi Tanaman,15.94
5773,2002,Nigeria,'South West',Coffee,478.83,28.2,1.998,5,20.61,4.45,35.9,87.12,Tanpa Adaptasi,33.37
4774,2002,Nigeria,'South West',Cotton,,16.2,1.575,4,61.54,35.45,96.08,42.84,Manajemen Air,3.41
118,2002,Nigeria,'South West',Rice,260.18,27.77,3.546,8,86.04,36.85,64.5,61.7,Rotasi Tanaman,11.81
7348,2002,Nigeria,'South West',Wheat,2051.58,12.07,1.06,5,34.69,11.15,21.21,44.94,Tanpa Adaptasi,8.77
4042,2003,Nigeria,'North Central',Corn,823.31,24.85,2.466,3,17.06,10.63,11.47,97.47,Rotasi Tanaman,21.07
5280,2003,Nigeria,'North Central',Rice,1305.68,17.34,2.43,6,23.1,4.3,94.07,92.95,Manajemen Air,4.54
2597,2003,Nigeria,'North Central',Soybeans,1817.39,18.5,2.4480000000000004,8,84.23,35.39,47.41,91.38,Tanaman Tahan Kekeringan,6.07
5535,2003,Nigeria,'North West',Barley,2374.08,21.18,1.323,5,20.32,18.29,26.51,36.66,Tanpa Adaptasi,-3.05
3581,2003,Nigeria,'North West',Cotton,2789.48,28.24,3.411,8,38.45,49.79,68.75,59.77,Tanaman Tahan Kekeringan,23.71
3810,2003,Nigeria,'North West',Cotton,1205.48,7.59,2.37,3,23.76,15.36,48.26,73.17,Tanpa Adaptasi,-1.1
2232,2003,Nigeria,'North West',Sugarcane,1335.07,24.12,1.62,10,83.57,37.0,15.22,96.73,Rotasi Tanaman,1.06
4411,2003,Nigeria,'North West',Sugarcane,967.82,6.77,2.01,1,24.0,34.82,29.85,85.38,Manajemen Air,7.56
5611,2003,Nigeria,'North West',Wheat,1470.2,15.86,1.854,8,82.41,45.88,36.12,81.14,Manajemen Air,10.47
735,2003,Nigeria,'South East',Fruits,555.18,20.72,2.286,9,85.24,37.34,37.5,79.28,Pertanian Organik,-1.13
6477,2003,Nigeria,'South East',Rice,2702.05,12.52,1.09,3,38.12,20.73,42.79,40.11,Pertanian Organik,27.68
3955,2003,Nigeria,'South East',Soybeans,,19.53,2.088,8,74.67,14.64,34.33,63.02,Rotasi Tanaman,15.87
7932,2003,Nigeria,'South East',Soybeans,406.73,24.62,2.385,9,12.48,18.44,33.01,80.46,Manajemen Air,17.26
7459,2003,Nigeria,'South East',Sugarcane,832.09,13.38,1.98,3,95.29,17.16,6.77,61.13,Tanaman Tahan Kekeringan,28.88
7879,2003,Nigeria,'South East',Sugarcane,2161.31,1.01,1.85,3,11.14,19.59,33.18,72.2,Manajemen Air,31.87
318,2003,Nigeria,'South East',Wheat,2947.62,15.42,0.7290000000000001,10,56.93,4.64,14.98,76.36,Tanaman Tahan Kekeringan,32.69
2009,2003,Nigeria,'South East',Wheat,1911.33,1.93,2.89,7,82.38,28.17,33.91,58.47,Tanpa Adaptasi,17.06
2406,2003,Nigeria,'South East',Wheat,2629.01,0.77,2.53,7,80.95,26.14,38.51,31.51,Rotasi Tanaman,7.4
4421,2003,Nigeria,'South West',Coffee,805.11,4.7,1.2,9,93.08,39.23,83.28,50.71,Tanpa Adaptasi,-4.97
1112,2003,Nigeria,'South West',Corn,2831.25,2.23,1.6,5,70.76,2.09,47.07,90.91,Tanpa Adaptasi,14.01
5310,2003,Nigeria,'South West',Fruits,1226.52,1.55,2.63,4,56.24,15.01,18.56,96.35,Pertanian Organik,11.35
6667,2003,Nigeria,'South West',Fruits,1084.58,28.81,4.311,0,76.22,31.57,94.55,33.51,Rotasi Tanaman,10.95
5744,2003,Nigeria,'South West',Rice,2454.88,22.96,1.683,4,21.72,9.99,4.16,57.49,Manajemen Air,32.48
1920,2003,Nigeria,'South West',Soybeans,2800.15,6.45,1.93,5,35.89,34.43,60.26,45.87,Rotasi Tanaman,9.39
5831,2003,Nigeria,'South West',Soybeans,2701.05,14.45,2.14,9,55.88,0.72,81.54,45.43,Pertanian Organik,-1.54
2578,2003,Nigeria,'South West',Vegetables,2243.72,14.58,3.91,7,85.99,20.67,8.89,76.13,Tanaman Tahan Kekeringan,11.01
4650,2003,Nigeria,'South West',Vegetables,2699.51,14.88,2.64,10,44.99,20.99,60.76,79.86,Manajemen Air,-0.61
1091,2003,Nigeria,'South West',Wheat,2061.78,20.66,3.5370000000000004,10,31.42,13.36,11.19,32.21,Pertanian Organik,32.47
4588,2004,Nigeria,'North Central',Corn,2086.66,29.56,2.475,2,77.5,39.81,52.01,96.22,Rotasi Tanaman,26.61
6912,2004,Nigeria,'North Central',Cotton,707.36,26.82,1.314,4,30.98,22.02,98.06,50.95,Tanaman Tahan Kekeringan,4.48
1709,2004,Nigeria,'North Central',Rice,2860.44,7.93,2.48,4,86.72,7.08,63.96,61.77,Tanaman Tahan Kekeringan,17.17
1244,2004,Nigeria,'North Central',Sugarcane,708.22,25.76,1.548,7,72.61,31.63,57.05,59.65,Pertanian Organik,11.81
4617,2004,Nigeria,'North West',Barley,,13.39,2.51,3,71.46,0.58,93.93,57.99,Tanpa Adaptasi,0.06
1877,2004,Nigeria,'North West',Corn,2608.95,27.71,2.007,3,43.32,21.64,80.24,79.38,Manajemen Air,-3.61
3314,2004,Nigeria,'North West',Corn,1682.84,18.39,3.357,2,53.64,42.07,97.55,41.02,Tanaman Tahan Kekeringan,30.33
5853,2004,Nigeria,'North West',Corn,2698.66,9.5,0.56,9,35.48,36.11,27.31,94.11,Manajemen Air,-3.68
6974,2004,Nigeria,'North West',Corn,1836.63,11.44,3.42,1,37.67,16.76,29.79,35.55,Manajemen Air,32.28
163,2004,Nigeria,'North West',Rice,2453.05,15.66,2.736,3,43.25,31.9,77.59,60.78,Manajemen Air,20.89
5714,2004,Nigeria,'North West',Wheat,1475.19,6.8,2.59,5,26.2,48.53,62.33,98.63,Tanpa Adaptasi,4.94
4316,2004,Nigeria,'South East',Cotton,909.25,9.63,4.77,8,47.95,23.46,11.96,61.27,Rotasi Tanaman,18.13
5242,2004,Nigeria,'South East',Sugarcane,653.41,12.7,1.2,4,65.18,22.0,93.35,73.08,Tanpa Adaptasi,-4.77
5760,2004,Nigeria,'South East',Sugarcane,2350.99,20.05,2.7,8,56.78,8.38,16.2,33.23,Pertanian Organik,4.9
4723,2004,Nigeria,'South East',Vegetables,1353.37,16.46,2.331,0,46.83,7.39,87.31,45.02,Manajemen Air,31.92
639,2004,Nigeria,'South West',Corn,1664.49,25.23,0.756,6,17.17,8.64,75.43,74.75,Rotasi Tanaman,20.03
1218,2004,Nigeria,'South West',Corn,,16.28,0.7020000000000001,6,79.54,5.63,98.15,52.03,Pertanian Organik,7.73
1560,2004,Nigeria,'South West',Cotton,2555.84,10.68,2.37,5,55.78,29.17,63.39,52.94,Pertanian Organik,14.69
2374,2004,Nigeria,'South West',Cotton,1154.47,20.8,1.638,8,83.48,25.06,17.22,89.87,Manajemen Air,29.21
3787,2004,Nigeria,'South West',Fruits,1919.79,3.37,2.69,9,21.79,1.97,42.83,48.7,Tanpa Adaptasi,6.53
6787,2004,Nigeria,'South West',Soybeans,1720.86,5.35,1.79,6,64.09,36.56,70.16,64.94,Tanaman Tahan Kekeringan,-2.57
6201,2004,Nigeria,'South West',Sugarcane,1320.71,17.48,1.287,2,67.14,34.47,1.37,47.87,Manajemen Air,22.54
4201,2005,Nigeria,'North Central',Coffee,2825.35,14.27,1.96,10,40.95,37.74,76.07,34.18,Tanpa Adaptasi,21.21
7359,2005,Nigeria,'North Central',Corn,2871.71,3.35,2.8,4,14.97,47.27,1.6,30.29,Tanpa Adaptasi,17.87
711,2005,Nigeria,'North Central',Rice,1550.83,17.82,1.827,6,,28.14,66.93,74.0,Pertanian Organik,17.06
2598,2005,Nigeria,'North Central',Rice,271.61,29.74,1.359,1,62.77,39.15,20.67,99.54,Pertanian Organik,6.45
5067,2005,Nigeria,'North Central',Soybeans,2636.96,8.0,3.66,9,33.45,44.35,37.07,76.06,Tanpa Adaptasi,24.34
5576,2005,Nigeria,'North Central',Soybeans,923.02,24.01,1.431,9,67.59,15.8,61.6,46.6,Pertanian Organik,20.16
3548,2005,Nigeria,'North Central',Sugarcane,2133.29,7.34,2.14,5,73.71,38.46,12.08,97.16,Rotasi Tanaman,31.98
1838,2005,Nigeria,'North Central',Vegetables,1983.47,8.26,3.81,5,,31.29,28.27,39.28,Tanpa Adaptasi,23.93
3135,2005,Nigeria,'North Central',Wheat,1517.16,25.17,0.972,8,17.93,23.76,32.35,77.64,Pertanian Organik,8.49
7559,2005,Nigeria,'North West',Barley,636.34,18.91,2.592,8,62.02,0.52,50.44,32.24,Tanaman Tahan Kekeringan,-2.32
3751,2005,Nigeria,'North West',Coffee,971.43,24.24,2.0160000000000005,9,94.06,43.06,25.68,99.03,Tanpa Adaptasi,11.21
4694,2005,Nigeria,'North West',Corn,606.84,23.89,2.079,5,58.98,10.74,63.19,47.01,Tanaman Tahan Kekeringan,-0.03
4667,2005,Nigeria,'North West',Cotton,864.73,21.4,2.439,7,44.23,7.14,31.24,38.21,Tanpa Adaptasi,13.68
1720,2005,Nigeria,'North West',Sugarcane,1742.62,12.3,0.61,6,47.97,19.31,44.08,38.96,Pertanian Organik,3.94
1019,2005,Nigeria,'North West',Vegetables,1846.87,24.28,2.07,4,95.44,13.94,23.02,32.99,Tanpa Adaptasi,7.23
3635,2005,Nigeria,'North West',Vegetables,1580.81,14.44,3.5,7,29.45,11.46,22.26,43.49,Pertanian Organik,17.72
833,2005,Nigeria,'North West',Wheat,2046.86,9.21,2.44,5,32.66,42.25,58.12,92.81,Rotasi Tanaman,27.2
4119,2005,Nigeria,'North West',Wheat,989.08,3.39,0.66,3,15.11,21.65,60.86,42.06,Rotasi Tanaman,-3.02
675,2005,Nigeria,'South East',Coffee,1354.53,29.0,2.547,4,84.2,47.26,21.53,56.29,Rotasi Tanaman,-2.16
3035,2005,Nigeria,'South East',Corn,1754.94,6.26,2.03,9,78.61,28.56,4.89,44.96,Rotasi Tanaman,5.57
29,2005,Nigeria,'South East',Sugarcane,1387.98,6.08,2.97,0,55.31,21.83,61.65,66.47,Pertanian Organik,32.69
210,2005,Nigeria,'South East',Sugarcane,1280.06,7.2,4.96,7,92.89,35.89,67.96,86.01,Tanpa Adaptasi,19.61
5653,2005,Nigeria,'South East',Sugarcane,2975.33,10.22,2.05,7,30.93,16.23,55.82,74.59,Pertanian Organik,15.65
321,2005,Nigeria,'South East',Wheat,2988.23,0.82,1.35,2,76.59,33.78,66.99,79.5,Tanaman Tahan Kekeringan,20.68
4539,2005,Nigeria,'South West',Barley,2563.82,23.89,1.971,5,11.0,37.41,33.14,33.45,Rotasi Tanaman,-4.69
6832,2005,Nigeria,'South West',Coffee,2957.39,11.75,4.14,3,74.86,19.19,51.51,91.44,Manajemen Air,12.0
5799,2005,Nigeria,'South West',Cotton,2513.45,22.79,1.971,5,85.77,25.46,83.3,85.96,Pertanian Organik,2.83
4962,2005,Nigeria,'South West',Rice,1155.69,7.8,1.31,0,31.67,44.96,55.46,60.72,Manajemen Air,2.54
2823,2005,Nigeria,'South West',Soybeans,2976.4,1.06,,10,23.39,36.12,58.26,98.21,Tanpa Adaptasi,25.92
1822,2005,Nigeria,'South West',Vegetables,1547.81,29.28,2.367,7,58.94,11.36,17.04,51.44,Tanpa Adaptasi,5.02
2802,2005,Nigeria,'South West',Vegetables,1272.89,14.48,1.92,6,53.43,26.88,23.58,34.8,Manajemen Air,15.8
7291,2005,Nigeria,'South West',,1098.44,25.56,,9,19.29,40.35,53.95,57.99,Rotasi Tanaman,14.41
191,2006,Nigeria,'North Central',Corn,1706.26,19.84,1.251,6,,26.07,17.8,86.77,Rotasi Tanaman,7.84
7363,2006,Nigeria,'North Central',Corn,1135.57,28.4,1.35,2,94.32,14.49,59.35,39.99,Pertanian Organik,-2.61
264,2006,Nigeria,'North Central',Rice,1426.25,25.23,1.773,5,55.41,6.16,4.51,42.18,Tanpa Adaptasi,3.99
2257,2006,Nigeria,'North Central',Rice,2740.61,4.02,3.08,0,64.48,34.43,23.02,96.03,Rotasi Tanaman,16.73
5828,2006,Nigeria,'North Central',Rice,1937.77,27.16,3.177,2,18.07,23.94,72.33,31.53,Pertanian Organik,24.26
7275,2006,Nigeria,'North Central',Rice,588.7,21.77,1.485,7,74.73,32.34,64.12,51.19,Pertanian Organik,-1.84
1561,2006,Nigeria,'North Central',Wheat,1850.29,3.06,2.24,4,90.16,20.82,67.97,90.84,Pertanian Organik,21.23
1522,2006,Nigeria,'North West',Corn,2429.21,9.63,1.68,6,92.63,20.81,92.61,74.03,Rotasi Tanaman,14.43
2563,2006,Nigeria,'North West',Fruits,229.57,14.03,2.322,10,15.78,34.32,28.86,83.96,Tanaman Tahan Kekeringan,26.6
4808,2006,Nigeria,'North West',Wheat,620.17,14.9,2.64,4,86.44,36.81,39.36,85.3,Tanpa Adaptasi,24.93
6208,2006,Nigeria,'North West',,902.58,5.7,1.75,8,91.92,2.42,94.13,60.42,Pertanian Organik,-4.62
1076,2006,Nigeria,'South East',Barley,2635.42,13.86,0.74,9,49.25,37.09,50.26,41.46,Rotasi Tanaman,5.9
1951,2006,Nigeria,'South East',Coffee,651.1,1.54,0.97,7,98.83,13.51,95.61,64.4,Tanpa Adaptasi,2.46
3439,2006,Nigeria,'South East',Cotton,1602.02,7.22,1.54,3,52.5,19.25,75.13,69.25,Tanpa Adaptasi,2.78
7612,2006,Nigeria,'South East',Cotton,1403.43,24.92,2.322,0,74.23,14.44,40.03,77.14,Pertanian Organik,1.11
2277,2006,Nigeria,'South East',Fruits,1065.43,1.13,3.27,10,99.2,47.1,70.88,55.28,Pertanian Organik,31.71
1473,2006,Nigeria,'South East',Rice,314.68,2.19,1.125,1,80.03,43.31,90.66,69.99,Tanpa Adaptasi,26.68
2056,2006,Nigeria,'South East',Sugarcane,1402.97,5.49,2.67,10,19.17,4.38,12.02,44.12,Manajemen Air,-3.57
5076,2006,Nigeria,'South East',Sugarcane,2411.13,0.94,2.8,3,32.8,7.16,1.52,39.32,Manajemen Air,10.83
1995,2006,Nigeria,'South West',Barley,1561.24,12.11,1.37,10,19.79,0.08,36.44,95.53,Tanpa Adaptasi,-0.13
7084,2007,Nigeria,'North Central',Barley,1090.53,20.27,0.657,1,81.75,8.37,46.42,79.97,Manajemen Air,-1.7
1329,2007,Nigeria,'North Central',Cotton,372.19,15.31,2.934,5,49.52,33.01,12.9,83.82,Tanaman Tahan Kekeringan,30.75
1424,2007,Nigeria,'North Central',Vegetables,2431.28,28.99,0.63,3,51.32,29.62,19.21,75.76,Rotasi Tanaman,-0.44
3273,2007,Nigeria,'North West',Coffee,644.03,17.12,3.384,8,26.3,14.88,45.02,32.51,Manajemen Air,11.39
2059,2007,Nigeria,'North West',Rice,2347.13,15.66,0.558,9,63.53,26.38,10.22,56.33,Rotasi Tanaman,1.86
5566,2007,Nigeria,'North West',Sugarcane,516.92,17.31,2.979,7,60.09,17.26,11.81,80.67,Rotasi Tanaman,14.55
1633,2007,Nigeria,'North West',Vegetables,1656.51,28.55,1.71,4,49.7,2.37,14.38,47.94,Rotasi Tanaman,-0.46
7731,2007,Nigeria,'North West',Vegetables,2260.54,20.23,2.295,2,22.83,3.17,23.63,33.17,Pertanian Organik,-3.24
7567,2007,Nigeria,'South East',Cotton,2176.06,13.91,0.58,1,10.06,44.8,78.27,80.53,Tanaman Tahan Kekeringan,4.38
6601,2007,Nigeria,'South East',Rice,1029.01,28.93,0.513,10,76.59,20.43,94.38,47.04,Manajemen Air,3.38
2761,2007,Nigeria,'South East',Soybeans,1904.65,24.17,2.367,5,35.82,8.66,43.36,35.55,Pertanian Organik,32.22
3423,2007,Nigeria,'South East',Soybeans,2670.18,11.49,0.92,4,23.43,43.72,48.61,82.31,Manajemen Air,-0.86
