ID,Tahun,Nama_Negara,Wilayah,Jenis_Tanaman,Total_Curah_Hujan_mm,Emisi_CO2_JT_Ton,Hasil_Panen_Ton_per_HA,Kejadian_Cuaca_Ekstrim,Akses_Irigasi,Penggunaan_Pestisida_KG_per_HA,Penggunaan_Pupuk_KG_per_HA,Indeks_Kesehatan_Tanah,Strategi_Adaptasi,Suhu_Rata_Rata_C
2433,1999,Argentina,Northeast,Vegetables,1212.21,2.26,4.3,5,78.12,3.37,21.52,73.78,Manajemen Air,13.58
6946,1999,Argentina,Northeast,Vegetables,1981.96,3.83,3.55,10,21.6,15.68,19.08,55.14,Pertanian Organik,16.63
2755,1999,Argentina,Northwest,Corn,785.91,19.44,1.917,8,31.92,46.34,22.79,66.08,Tanpa Adaptasi,3.12
1139,1999,Argentina,Northwest,Fruits,1485.32,1.05,1.58,10,87.6,24.34,87.71,63.46,Tanaman Tahan Kekeringan,5.16
1261,1999,Argentina,Northwest,Fruits,2311.23,22.89,2.196,10,70.08,19.18,47.76,92.41,Rotasi Tanaman,5.12
2196,1999,Argentina,Northwest,Fruits,2031.04,20.23,3.492,4,65.31,8.42,6.93,82.79,Manajemen Air,23.03
6613,1999,Argentina,Northwest,Fruits,2618.1,18.74,4.3740000000000006,3,98.86,10.64,28.43,85.51,Tanpa Adaptasi,11.48
42,1999,Argentina,Northwest,Rice,428.02,24.37,2.61,0,84.99,27.71,90.56,70.45,Tanaman Tahan Kekeringan,26.24
3586,1999,Argentina,Northwest,Rice,2017.7,22.76,3.924,5,59.96,21.04,22.52,58.68,Tanaman Tahan Kekeringan,12.54
4150,1999,Argentina,Northwest,Rice,2420.39,17.6,2.9970000000000003,6,66.35,38.5,33.37,51.38,Tanaman Tahan Kekeringan,15.1
4299,1999,Argentina,Pampas,Corn,1656.41,17.26,1.98,6,84.88,28.14,76.64,73.2,Rotasi Tanaman,23.18
7333,1999,Argentina,Pampas,Vegetables,2818.73,18.96,0.5850000000000001,0,91.42,1.06,64.1,97.47,Tanpa Adaptasi,7.34
989,1999,Argentina,Pampas,,1228.06,6.86,2.99,7,85.52,45.39,76.85,57.07,Tanaman Tahan Kekeringan,-4.41
6532,1999,Argentina,Patagonia,Coffee,1097.98,9.08,4.42,1,28.48,15.14,38.59,44.91,Rotasi Tanaman,13.6
1959,1999,Argentina,Patagonia,Fruits,899.83,18.05,0.855,1,49.34,13.71,28.09,66.89,Manajemen Air,-4.2
6858,1999,Argentina,Patagonia,Sugarcane,2812.56,27.2,0.63,5,16.13,39.34,69.31,39.13,Manajemen Air,-3.04
7633,1999,Argentina,Patagonia,Wheat,229.16,27.68,3.4650000000000003,9,61.28,14.24,28.19,66.97,Pertanian Organik,34.94
109,1999,Argentina,Patagonia,,871.92,4.24,0.9,4,33.15,13.54,73.38,40.24,Pertanian Organik,8.43
619,2000,Argentina,Northeast,Coffee,1105.82,17.56,3.591,1,56.27,23.96,15.28,48.62,Pertanian Organik,33.04
411,2000,Argentina,Northeast,Vegetables,2764.89,0.73,2.38,10,62.57,24.29,77.31,51.26,Tanaman Tahan Kekeringan,8.24
5440,2000,Argentina,Northwest,Fruits,1055.45,17.13,1.944,2,72.76,48.6,98.31,42.53,Pertanian Organik,16.26
4465,2000,Argentina,Northwest,Soybeans,474.28,17.0,1.98,2,86.63,11.91,1.76,31.07,Pertanian Organik,16.59
4341,2000,Argentina,Northwest,Sugarcane,698.96,27.29,3.717,3,52.31,47.46,93.47,80.41,Pertanian Organik,17.93
2224,2000,Argentina,Pampas,Barley,2796.86,29.93,2.79,3,32.03,43.59,48.93,61.56,Tanpa Adaptasi,24.86
6457,2000,Argentina,Pampas,Coffee,1555.74,21.21,2.772,9,89.92,4.91,24.51,69.82,Manajemen Air,30.35
6042,2000,Argentina,Pampas,Corn,1306.76,14.64,1.44,10,28.09,4.01,43.19,52.09,Pertanian Organik,34.41
809,2000,Argentina,Pampas,Cotton,671.61,16.21,2.565,7,,0.03,87.39,65.22,Pertanian Organik,3.34
6436,2000,Argentina,Pampas,Rice,317.92,13.7,2.259,0,18.34,10.25,60.39,99.53,Manajemen Air,3.77
659,2000,Argentina,Pampas,Sugarcane,1695.44,4.83,1.4,7,66.92,33.25,98.0,67.83,Pertanian Organik,2.11
3890,2000,Argentina,Pampas,Sugarcane,2888.28,10.33,2.28,3,11.01,40.7,54.71,62.07,Rotasi Tanaman,-4.37
3059,2000,Argentina,Pampas,Vegetables,1748.9,23.36,1.476,3,17.43,35.08,79.62,51.57,Tanpa Adaptasi,-3.28
6041,2000,Argentina,Patagonia,Coffee,357.76,26.01,1.161,10,78.53,11.94,26.0,41.46,Manajemen Air,31.92
4111,2000,Argentina,Patagonia,Cotton,1041.69,17.16,1.908,2,13.97,49.66,18.29,82.11,Pertanian Organik,16.2
1612,2000,Argentina,Patagonia,Soybeans,1743.24,9.79,3.03,4,53.84,29.09,85.28,39.69,Pertanian Organik,11.18
4820,2000,Argentina,Patagonia,Soybeans,2386.39,10.92,3.76,9,,27.23,21.06,42.83,Tanpa Adaptasi,17.33
7788,2000,Argentina,Patagonia,Vegetables,2222.58,19.37,2.511,7,34.2,42.4,44.74,75.46,Tanaman Tahan Kekeringan,6.06
1135,2000,Argentina,Patagonia,Wheat,1317.07,7.71,3.32,3,58.75,7.44,79.75,34.18,Tanaman Tahan Kekeringan,24.13
7678,2001,Argentina,Northeast,Barley,755.65,10.31,1.63,0,69.04,1.58,6.87,68.33,Pertanian Organik,4.34
6459,2001,Argentina,Northeast,Cotton,2814.65,22.71,1.611,1,32.59,28.38,29.62,56.53,Pertanian Organik,20.68
1652,2001,Argentina,Northeast,Fruits,2388.71,22.34,2.097,1,64.41,27.49,42.23,30.23,Rotasi Tanaman,12.92
5640,2001,Argentina,Northeast,Rice,1773.55,7.72,2.96,6,54.17,47.56,49.34,84.21,Tanaman Tahan Kekeringan,-3.61
5956,2001,Argentina,Northeast,Vegetables,2105.54,21.7,1.998,4,55.7,10.15,26.86,65.05,Tanpa Adaptasi,26.11
3850,2001,Argentina,Northeast,Wheat,256.8,15.77,2.745,4,72.01,27.87,32.97,73.26,Rotasi Tanaman,11.87
4566,2001,Argentina,Northeast,Wheat,1045.81,19.7,3.546,10,93.16,49.51,28.18,47.04,Tanaman Tahan Kekeringan,29.07
1875,2001,Argentina,Northwest,Rice,1965.3,26.16,,8,93.7,46.32,66.81,62.02,Rotasi Tanaman,4.24
3711,2001,Argentina,Northwest,Soybeans,820.81,15.91,1.962,9,42.08,32.49,32.86,46.49,Rotasi Tanaman,22.31
6003,2001,Argentina,Northwest,Sugarcane,756.35,26.35,2.3400000000000003,6,39.79,32.68,88.55,80.58,Rotasi Tanaman,-4.45
6050,2001,Argentina,Northwest,Sugarcane,2710.76,14.8,1.2,6,24.91,30.9,56.14,61.56,Tanpa Adaptasi,20.0
1713,2001,Argentina,Northwest,Vegetables,694.22,19.04,1.4220000000000002,4,15.55,41.86,58.82,51.08,Manajemen Air,9.93
5118,2001,Argentina,Northwest,Vegetables,2178.66,18.18,2.097,8,64.62,5.14,11.01,47.05,Manajemen Air,4.16
2704,2001,Argentina,Northwest,Wheat,2566.86,23.9,3.591,7,40.14,2.69,34.98,58.18,Tanpa Adaptasi,29.96
7554,2001,Argentina,Pampas,Corn,642.85,15.32,1.017,0,78.18,45.8,74.69,52.68,Pertanian Organik,3.27
1933,2001,Argentina,Pampas,Fruits,2989.7,23.63,1.4580000000000002,9,92.56,12.81,92.51,58.78,Tanpa Adaptasi,20.27
1493,2001,Argentina,Pampas,Wheat,1061.39,7.73,3.67,3,84.45,27.24,38.97,30.29,Tanaman Tahan Kekeringan,15.06
4081,2001,Argentina,Patagonia,Corn,2727.41,4.21,1.15,6,80.3,44.39,33.67,31.44,Tanaman Tahan Kekeringan,24.44
6220,2001,Argentina,Patagonia,Cotton,1528.54,3.1,2.79,4,20.52,12.26,14.81,95.2,Tanpa Adaptasi,15.9
2465,2001,Argentina,Patagonia,Soybeans,1179.54,4.07,1.85,2,88.31,16.48,54.28,92.19,Rotasi Tanaman,19.64
1690,2001,Argentina,Patagonia,Sugarcane,415.55,16.87,2.124,0,76.86,37.23,90.25,43.93,Tanpa Adaptasi,3.47
5278,2001,Argentina,Patagonia,Sugarcane,1446.3,10.99,3.43,0,93.85,25.38,66.4,53.07,Tanpa Adaptasi,19.5
7258,2001,Argentina,Patagonia,Vegetables,467.32,17.94,1.548,2,95.21,47.5,94.23,39.97,Rotasi Tanaman,13.88
4500,2002,Argentina,Northeast,Vegetables,643.69,7.97,3.19,0,53.17,48.39,11.56,51.0,Manajemen Air,24.63
298,2002,Argentina,Northeast,,1351.77,18.77,1.863,9,86.32,23.16,10.57,31.08,Tanpa Adaptasi,18.39
6915,2002,Argentina,Northwest,Cotton,1376.94,10.72,3.13,7,37.16,46.45,39.88,60.31,Pertanian Organik,15.31
7791,2002,Argentina,Northwest,Soybeans,493.73,6.45,1.611,6,40.02,25.72,99.7,39.36,Manajemen Air,27.82
2149,2002,Argentina,Northwest,Sugarcane,2315.61,22.92,3.519,9,59.73,48.29,60.07,40.83,Tanpa Adaptasi,28.0
7473,2002,Argentina,Northwest,Sugarcane,1963.68,11.48,2.11,7,67.43,46.26,11.44,79.06,Tanpa Adaptasi,-2.37
1706,2002,Argentina,Northwest,Vegetables,475.24,7.86,1.287,6,65.6,10.92,20.17,84.36,Rotasi Tanaman,32.45
33,2002,Argentina,Northwest,Wheat,266.75,16.87,2.3400000000000003,6,29.27,2.41,93.1,35.49,Tanaman Tahan Kekeringan,8.14
7628,2002,Argentina,Pampas,Barley,2900.98,20.54,1.431,10,45.84,29.64,73.68,41.84,Tanaman Tahan Kekeringan,32.73
3538,2002,Argentina,Pampas,Coffee,496.46,5.74,3.4290000000000003,2,22.0,17.09,88.86,81.97,Tanaman Tahan Kekeringan,12.14
4171,2002,Argentina,Pampas,Coffee,2838.72,23.81,1.467,6,85.95,17.96,78.67,45.69,Tanpa Adaptasi,14.27
4197,2002,Argentina,Pampas,Coffee,2665.68,3.31,3.0,0,96.57,23.14,63.04,51.72,Manajemen Air,15.2
6181,2002,Argentina,Pampas,Rice,881.87,3.86,1.84,2,18.23,48.72,57.07,49.23,Pertanian Organik,28.74
2306,2002,Argentina,Pampas,Wheat,,26.76,1.629,6,76.5,28.19,19.75,63.01,Tanaman Tahan Kekeringan,34.61
7838,2002,Argentina,Pampas,,1125.19,10.64,3.86,10,66.88,46.53,40.14,48.61,Rotasi Tanaman,27.44
3494,2002,Argentina,Patagonia,Fruits,1301.99,19.18,,2,12.28,10.66,37.47,62.63,Tanaman Tahan Kekeringan,-0.45
4585,2002,Argentina,Patagonia,Rice,1383.66,8.15,3.15,8,22.81,7.74,94.41,48.97,Tanaman Tahan Kekeringan,29.33
6736,2002,Argentina,Patagonia,Soybeans,2039.77,13.82,1.16,7,46.05,27.64,18.62,85.7,Tanpa Adaptasi,34.85
5901,2002,Argentina,Patagonia,Vegetables,1626.83,29.86,4.383,7,24.72,21.49,90.12,35.34,Rotasi Tanaman,11.93
1037,2002,Argentina,Patagonia,Wheat,1159.87,17.71,2.259,9,78.26,3.51,55.77,38.34,Manajemen Air,6.04
1119,2003,Argentina,Northeast,Barley,1230.78,24.22,2.745,4,72.15,45.11,75.77,38.21,Pertanian Organik,14.37
944,2003,Argentina,Northeast,Corn,1506.82,7.56,2.3,7,95.0,44.73,67.92,96.97,Pertanian Organik,-4.09
4621,2003,Argentina,Northeast,Cotton,2570.73,28.89,1.242,6,53.14,19.24,54.33,81.98,Rotasi Tanaman,28.71
2965,2003,Argentina,Northeast,Fruits,1501.43,7.13,2.62,4,51.35,21.34,54.76,98.97,Manajemen Air,23.27
4102,2003,Argentina,Northeast,Soybeans,2353.76,1.2,2.17,3,46.46,19.28,14.27,79.07,Pertanian Organik,5.67
240,2003,Argentina,Northeast,Sugarcane,749.42,13.02,1.15,2,15.22,35.55,43.26,63.4,Manajemen Air,2.24
1098,2003,Argentina,Northeast,Wheat,969.18,11.68,2.93,0,99.98,20.18,47.73,80.84,Manajemen Air,26.6
5298,2003,Argentina,Northeast,,1238.2,12.53,3.83,0,87.58,5.34,27.66,82.72,Pertanian Organik,22.32
2506,2003,Argentina,Northwest,Corn,1774.92,0.54,3.52,5,57.32,3.46,95.17,94.09,Tanpa Adaptasi,27.03
6555,2003,Argentina,Northwest,Vegetables,975.84,26.45,0.513,1,82.78,48.6,62.83,56.5,Tanpa Adaptasi,1.08
6430,2003,Argentina,Northwest,Wheat,2060.79,28.6,4.311,6,96.58,46.52,60.31,56.29,Tanpa Adaptasi,19.1
116,2003,Argentina,Pampas,Barley,581.46,14.06,3.9,2,46.96,48.02,94.28,89.79,Tanpa Adaptasi,15.3
2776,2003,Argentina,Pampas,Barley,1165.2,7.1,1.15,7,59.86,17.25,90.95,64.53,Manajemen Air,-3.3
2852,2003,Argentina,Pampas,Barley,1417.28,11.74,3.18,1,44.1,7.14,82.47,62.41,Tanaman Tahan Kekeringan,16.23
2916,2003,Argentina,Pampas,Barley,1997.67,5.01,1.05,1,11.02,23.14,67.07,33.15,Manajemen Air,-1.18
609,2003,Argentina,Pampas,Rice,2298.23,5.19,1.64,7,72.25,26.54,52.6,89.85,Tanpa Adaptasi,27.39
5265,2003,Argentina,Pampas,Soybeans,2445.14,20.06,3.5730000000000004,2,74.5,34.9,93.82,64.33,Tanpa Adaptasi,12.79
7451,2003,Argentina,Pampas,Soybeans,334.73,8.17,2.394,5,77.46,20.03,28.7,74.61,Pertanian Organik,-1.77
6905,2003,Argentina,Pampas,Sugarcane,959.28,18.32,2.871,10,21.87,38.4,0.94,64.92,Rotasi Tanaman,10.33
5239,2003,Argentina,Pampas,Vegetables,1114.58,9.36,3.32,1,44.43,17.52,35.58,71.4,Tanaman Tahan Kekeringan,19.64
6287,2003,Argentina,Patagonia,Cotton,1011.19,24.53,,9,28.36,42.08,58.32,84.31,Manajemen Air,27.28
38,2003,Argentina,Patagonia,Soybeans,2219.52,27.52,1.782,0,15.74,27.45,40.26,96.37,Rotasi Tanaman,30.63
2737,2003,Argentina,Patagonia,Sugarcane,282.31,23.77,3.744,9,15.39,16.37,7.47,47.62,Tanaman Tahan Kekeringan,16.13
1606,2004,Argentina,Northeast,Barley,2019.75,15.06,3.285,0,51.76,35.75,99.89,94.71,Manajemen Air,24.77
840,2004,Argentina,Northeast,Cotton,1050.25,28.6,2.079,7,39.17,19.23,69.1,71.92,Rotasi Tanaman,11.94
2205,2004,Argentina,Northeast,Vegetables,2047.79,12.78,2.93,9,70.32,7.29,91.27,82.32,Rotasi Tanaman,8.31
3838,2004,Argentina,Northeast,,373.98,29.26,2.9970000000000003,2,61.01,48.6,61.74,35.25,Tanaman Tahan Kekeringan,31.11
6082,2004,Argentina,Northwest,Fruits,2662.8,25.27,2.4480000000000004,3,97.64,46.5,10.65,62.85,Pertanian Organik,9.41
7064,2004,Argentina,Northwest,Rice,358.29,29.08,2.3400000000000003,5,86.49,15.04,79.77,56.8,Manajemen Air,27.12
1194,2004,Argentina,Northwest,Soybeans,415.52,28.84,2.3400000000000003,4,49.39,2.76,5.49,44.95,Rotasi Tanaman,-2.41
6037,2004,Argentina,Northwest,Sugarcane,1995.92,26.44,1.809,9,93.3,32.8,44.73,63.11,Rotasi Tanaman,5.49
7635,2004,Argentina,Northwest,Vegetables,2267.09,1.04,2.15,6,44.09,49.89,69.89,43.12,Tanaman Tahan Kekeringan,3.45
2775,2004,Argentina,Pampas,Coffee,2562.14,17.05,1.251,7,85.16,15.21,46.1,31.12,Tanaman Tahan Kekeringan,9.22
7174,2004,Argentina,Pampas,Corn,297.86,23.27,1.917,5,15.57,47.62,44.08,52.08,Manajemen Air,15.56
4477,2004,Argentina,Pampas,Cotton,2513.34,6.48,1.47,8,50.42,36.32,77.29,60.43,Rotasi Tanaman,31.37
3009,2004,Argentina,Pampas,Fruits,260.08,22.48,3.681,10,86.01,5.91,44.04,89.12,Manajemen Air,15.85
4659,2004,Argentina,Pampas,Rice,756.52,17.36,,6,61.62,8.09,50.61,41.52,Rotasi Tanaman,3.72
995,2004,Argentina,Pampas,Wheat,,20.52,1.377,4,80.57,44.32,39.56,89.5,Tanaman Tahan Kekeringan,2.2
1927,2004,Argentina,Patagonia,Coffee,2510.62,28.98,0.8280000000000001,0,12.51,39.09,50.39,55.48,Pertanian Organik,-0.33
387,2004,Argentina,Patagonia,Corn,2710.38,17.03,0.945,3,80.42,45.53,19.6,96.13,Rotasi Tanaman,20.98
5842,2004,Argentina,Patagonia,Corn,2195.49,17.19,1.2240000000000002,8,22.9,1.08,30.39,56.6,Tanaman Tahan Kekeringan,7.64
4073,2004,Argentina,Patagonia,Fruits,2019.86,13.78,1.28,3,18.41,26.86,84.12,78.76,Rotasi Tanaman,21.03
5062,2004,Argentina,Patagonia,Fruits,756.26,25.26,1.017,0,34.3,34.94,64.84,76.43,Rotasi Tanaman,26.69
2995,2004,Argentina,Patagonia,Vegetables,1802.41,4.25,1.25,0,16.62,28.1,42.12,92.72,Pertanian Organik,24.08
6431,2004,Argentina,Patagonia,Wheat,811.72,4.12,2.91,3,42.34,40.76,81.19,72.55,Tanpa Adaptasi,7.2
5069,2005,Argentina,Northeast,Barley,2445.9,12.47,1.68,1,98.17,34.6,60.85,69.6,Tanpa Adaptasi,17.62
4876,2005,Argentina,Northeast,Coffee,334.47,12.27,1.557,8,47.97,4.5,78.77,73.04,Pertanian Organik,5.37
3233,2005,Argentina,Northeast,Cotton,2047.8,20.8,2.97,3,14.2,46.8,84.21,69.76,Rotasi Tanaman,28.99
7900,2005,Argentina,Northeast,Sugarcane,1375.0,12.26,4.65,8,11.57,42.16,88.44,90.01,Tanpa Adaptasi,17.89
4654,2005,Argentina,Northeast,Vegetables,1642.48,21.68,2.682,9,60.72,5.97,15.72,31.16,Manajemen Air,9.72
6895,2005,Argentina,Northwest,Corn,594.37,6.57,4.67,6,52.07,0.69,84.08,83.07,Tanaman Tahan Kekeringan,17.63
1755,2005,Argentina,Northwest,Rice,742.26,26.77,2.097,0,25.71,20.3,78.85,98.14,Rotasi Tanaman,26.43
4632,2005,Argentina,Northwest,Vegetables,508.02,9.41,2.52,6,31.0,45.93,45.35,78.43,Tanaman Tahan Kekeringan,2.65
3110,2005,Argentina,Northwest,Wheat,1828.73,28.23,1.548,0,49.4,17.26,58.91,85.18,Manajemen Air,34.28
7280,2005,Argentina,Northwest,Wheat,595.87,18.93,1.719,9,21.48,9.13,90.01,83.19,Rotasi Tanaman,0.43
358,2005,Argentina,Pampas,Fruits,2916.26,26.23,1.548,5,36.17,1.09,31.46,53.8,Tanaman Tahan Kekeringan,-2.66
7776,2005,Argentina,Pampas,Soybeans,2609.02,24.97,2.592,7,84.69,27.13,7.87,34.22,Tanpa Adaptasi,11.85
4124,2005,Argentina,Pampas,Wheat,687.28,28.67,0.513,2,79.56,28.98,7.94,57.06,Tanpa Adaptasi,9.91
1786,2005,Argentina,Pampas,,1241.69,12.47,4.39,7,44.87,0.41,34.5,67.96,Manajemen Air,19.63
3905,2005,Argentina,Patagonia,Coffee,2466.43,27.85,2.493,9,,28.9,36.91,45.2,Tanpa Adaptasi,24.17
1872,2005,Argentina,Patagonia,Cotton,1614.88,23.74,1.881,9,13.41,22.9,69.05,70.87,Tanpa Adaptasi,33.33
5270,2005,Argentina,Patagonia,Cotton,2483.06,20.94,1.773,3,71.01,3.16,9.48,99.21,Manajemen Air,-0.7
525,2005,Argentina,Patagonia,Soybeans,1349.22,15.6,1.575,6,22.69,8.82,25.13,41.98,Tanpa Adaptasi,8.38
3991,2005,Argentina,Patagonia,Vegetables,2910.6,16.13,2.952,7,92.46,6.43,24.48,79.01,Tanaman Tahan Kekeringan,10.22
1564,2005,Argentina,Patagonia,,2872.77,18.88,2.646,10,37.05,46.59,82.3,58.61,Tanaman Tahan Kekeringan,13.63
4915,2006,Argentina,Northeast,Corn,2712.27,17.02,1.467,4,88.28,34.57,58.44,98.65,Tanaman Tahan Kekeringan,14.94
3196,2006,Argentina,Northeast,Rice,2216.87,23.07,3.474,5,89.51,16.68,5.03,37.88,Manajemen Air,13.69
110,2006,Argentina,Northeast,Soybeans,2178.89,3.03,2.03,1,11.36,27.42,39.79,90.35,Manajemen Air,17.51
6823,2006,Argentina,Northeast,Soybeans,2100.28,26.0,1.386,1,60.6,21.17,96.49,58.04,Pertanian Organik,1.54
6228,2006,Argentina,Northwest,Coffee,890.52,16.65,3.474,3,18.87,15.58,75.54,52.7,Rotasi Tanaman,10.13
6632,2006,Argentina,Northwest,Corn,1924.02,1.03,2.88,10,17.06,42.03,37.85,85.55,Tanpa Adaptasi,14.83
3381,2006,Argentina,Northwest,Fruits,1189.8,22.59,1.116,4,33.99,37.3,30.78,39.09,Pertanian Organik,28.24
5363,2006,Argentina,Northwest,Sugarcane,1777.73,2.0,1.33,3,57.86,23.89,2.5,59.57,Manajemen Air,28.74
770,2006,Argentina,Pampas,Barley,1087.89,27.42,3.015,2,90.12,9.33,48.57,51.91,Manajemen Air,10.38
5574,2006,Argentina,Pampas,Fruits,1267.51,23.4,,9,54.22,35.58,68.04,31.64,Tanpa Adaptasi,5.44
7300,2006,Argentina,Pampas,Sugarcane,455.96,20.1,2.205,1,52.83,35.85,14.04,95.36,Manajemen Air,5.39
381,2006,Argentina,Patagonia,Barley,1637.7,16.65,0.927,4,20.93,19.71,36.55,52.07,Tanpa Adaptasi,-4.42
2997,2006,Argentina,Patagonia,Barley,2657.62,3.76,3.1,9,37.94,15.39,45.16,88.06,Tanpa Adaptasi,24.29
145,2006,Argentina,Patagonia,Corn,1099.55,17.48,1.575,0,52.61,18.89,63.33,38.28,Tanpa Adaptasi,23.88
677,2006,Argentina,Patagonia,Cotton,697.33,6.91,2.68,0,49.73,43.04,76.13,30.18,Rotasi Tanaman,33.55
3920,2006,Argentina,Patagonia,Fruits,907.06,5.55,4.32,4,62.44,1.89,78.25,69.73,Pertanian Organik,15.06
1998,2006,Argentina,Patagonia,Vegetables,2759.74,7.39,2.78,8,10.07,26.27,69.51,92.32,Tanpa Adaptasi,27.36
1123,2006,Argentina,Patagonia,Wheat,1382.09,15.85,2.736,1,96.26,45.06,26.59,88.56,Rotasi Tanaman,20.57
3585,2006,Argentina,Patagonia,Wheat,803.58,13.17,3.64,8,29.12,11.16,54.49,69.66,Pertanian Organik,17.82
6484,2007,Argentina,Northeast,Barley,2454.19,9.54,3.94,4,91.13,22.87,51.73,61.98,Tanaman Tahan Kekeringan,23.19
4894,2007,Argentina,Northeast,Fruits,1290.67,3.26,2.5,3,49.75,23.7,50.41,88.56,Manajemen Air,29.19
1954,2007,Argentina,Northeast,Sugarcane,1491.29,4.55,3.42,10,47.14,23.91,51.57,82.6,Tanpa Adaptasi,16.8
2291,2007,Argentina,Northeast,Vegetables,955.6,11.57,,2,88.8,34.05,0.95,68.76,Pertanian Organik,12.35
7253,2007,Argentina,Northwest,Cotton,1550.98,26.75,1.791,3,81.34,38.52,6.83,85.82,Manajemen Air,25.12
7869,2007,Argentina,Northwest,Fruits,2143.85,23.79,2.502,8,89.05,48.49,63.39,98.91,Pertanian Organik,20.13
4295,2007,Argentina,Northwest,Rice,2389.79,18.03,4.203,7,13.52,20.13,52.28,95.55,Pertanian Organik,12.71
6460,2007,Argentina,Northwest,Rice,401.15,20.19,2.295,7,74.43,13.37,44.54,66.85,Pertanian Organik,26.03
1057,2007,Argentina,Northwest,Soybeans,920.9,29.23,1.872,7,80.06,26.01,91.53,48.41,Rotasi Tanaman,-3.29
1475,2007,Argentina,Northwest,Soybeans,1462.56,28.99,1.638,9,60.31,24.23,46.63,39.68,Tanpa Adaptasi,9.44
3943,2007,Argentina,Northwest,Vegetables,2628.53,23.11,,8,54.83,26.87,2.42,34.63,Manajemen Air,33.17
7017,2007,Argentina,Pampas,Barley,1923.15,15.1,3.681,6,76.49,2.63,51.75,39.31,Tanpa Adaptasi,15.73
697,2007,Argentina,Pampas,Corn,2998.88,15.48,1.314,3,99.3,39.39,11.95,38.04,Manajemen Air,7.44
2489,2007,Argentina,Pampas,Cotton,572.39,6.97,2.33,2,97.22,3.64,59.89,96.11,Tanaman Tahan Kekeringan,31.97
915,2007,Argentina,Pampas,Soybeans,1655.07,6.49,1.05,0,23.76,43.67,11.81,82.26,Tanpa Adaptasi,30.04
2162,2007,Argentina,Pampas,Vegetables,1178.85,25.98,3.591,5,20.14,33.17,66.23,81.31,Pertanian Organik,31.87
3308,2007,Argentina,Pampas,,1892.35,16.9,1.152,0,89.03,49.3,43.78,97.61,Tanaman Tahan Kekeringan,3.37
420,2007,Argentina,Patagonia,Corn,2631.72,21.1,2.592,0,92.84,11.81,66.95,33.66,Tanaman Tahan Kekeringan,20.78
3860,2007,Argentina,Patagonia,Cotton,539.8,28.38,1.2060000000000002,2,60.0,6.52,46.99,86.51,Pertanian Organik,33.78
5720,2007,Argentina,Patagonia,Soybeans,1706.16,24.58,4.095,8,54.66,28.4,28.83,79.38,Manajemen Air,12.74
4123,2007,Argentina,Patagonia,Vegetables,2296.47,28.38,2.07,8,43.06,49.54,76.16,32.39,Manajemen Air,30.87
5282,2007,Argentina,Patagonia,,2359.34,5.96,1.97,9,91.91,3.04,86.78,67.94,Pertanian Organik,-2.89
3392,2008,Argentina,Northeast,Corn,2120.7,12.04,1.84,4,87.57,48.78,91.79,34.02,Pertanian Organik,-4.56
7868,2008,Argentina,Northeast,Rice,2584.58,2.89,2.21,10,77.63,47.24,19.44,74.7,Tanpa Adaptasi,5.4
3329,2008,Argentina,Northeast,Vegetables,2324.48,24.54,0.774,7,82.42,8.41,59.64,52.0,Rotasi Tanaman,8.83
1161,2008,Argentina,Northwest,Coffee,448.19,3.58,1.215,0,71.24,22.33,26.14,87.09,Tanaman Tahan Kekeringan,24.01
1066,2008,Argentina,Northwest,Corn,1205.04,20.68,3.6,5,65.4,2.36,96.0,34.22,Rotasi Tanaman,14.65
6837,2008,Argentina,Northwest,Corn,2385.24,28.94,0.9,3,93.7,11.37,16.79,30.22,Manajemen Air,4.22
2193,2008,Argentina,Northwest,Cotton,894.98,29.62,2.529,1,25.03,23.88,43.28,60.85,Tanaman Tahan Kekeringan,19.18
5895,2008,Argentina,Northwest,Soybeans,2013.08,22.3,2.6910000000000003,1,21.76,7.32,73.31,46.39,Manajemen Air,28.57
6051,2008,Argentina,Northwest,Sugarcane,864.05,5.9,3.68,2,66.61,39.72,13.96,70.82,Pertanian Organik,23.81
537,2008,Argentina,Northwest,Vegetables,1743.9,23.59,1.017,2,37.98,36.85,16.03,79.16,Rotasi Tanaman,-1.06
2335,2008,Argentina,Northwest,Vegetables,2731.04,21.16,,5,89.51,44.36,58.53,35.43,Rotasi Tanaman,-2.88
4822,2008,Argentina,Northwest,Wheat,1909.91,5.79,1.11,10,94.1,44.69,14.54,85.88,Tanpa Adaptasi,3.83
10,2008,Argentina,Pampas,Barley,1653.72,29.45,2.817,8,49.9,38.76,87.34,37.86,Tanpa Adaptasi,25.79
3620,2008,Argentina,Pampas,Barley,2558.46,25.83,3.591,2,25.33,27.78,23.14,72.44,Manajemen Air,13.05
848,2008,Argentina,Pampas,Fruits,764.39,13.19,2.73,10,60.99,18.55,59.6,58.91,Manajemen Air,25.34
6250,2008,Argentina,Pampas,Fruits,2836.24,11.66,0.67,7,27.74,31.73,18.91,53.0,Tanaman Tahan Kekeringan,2.24
3327,2008,Argentina,Pampas,Rice,,23.32,1.323,2,31.8,32.67,81.05,61.01,Manajemen Air,28.67
2378,2008,Argentina,Pampas,Sugarcane,1374.53,14.95,2.3,4,24.86,30.97,54.85,97.49,Tanpa Adaptasi,11.84
2545,2008,Argentina,Pampas,Vegetables,1126.92,10.14,1.52,10,28.42,30.65,7.56,31.46,Rotasi Tanaman,18.62
